,log_rank_greater,hc_greater,fisher_greater,min_p_greater,berk_jones_greater,wilcoxon_greater,log_rank_less,hc_less,fisher_less,min_p_less,berk_jones_less,wilcoxon_less,mu,eps,beta,itr
3444,0.06968164715072034,2.96130152365665,4149.968156678471,9.32031737296631,5.502721217282119,2.207781598017917,0.06968164715072034,0.5512808397395976,3951.233844616473,7.385170069158689,4.351851115068219,0.11647121011085505,0.013187072904189667,0.0029458480157330703,0.7666666666666666,54
3445,3.3574516885757637,2.5388382379206367,4048.055591690175,8.72959000920434,3.7626381944299467,29.7147345125974,3.3574516885757637,1.2270773718020542,4014.7459961780623,7.801666469383613,2.6666027612951066,1.244560010604878e-13,0.014230139925143126,0.0029458480157330703,0.7666666666666666,54
3446,1.6041853840173463,41.758743100959066,4023.1464445410684,15.06586580344139,12.625461258976092,10.429699662105675,1.6041853840173463,1.445259641512573,3948.985452255382,7.616107710470295,2.841169740477031,2.9542374813281648e-05,0.015201804919084164,0.0029458480157330703,0.7666666666666666,54
3447,1.7770411811797147,0.9514479602986811,4014.5819542125546,6.315230133863375,3.7703235528959786,13.967961247236497,1.7770411811797147,0.9791991954755881,3831.6959960646027,7.778969069682487,6.662846742639014,8.58601599711169e-07,0.0015201804919084164,0.0017747683298777862,0.8333333333333333,54
3448,-0.2222396051668931,2.8031918125011828,3950.114403363503,9.878679329955922,2.4570250470872366,0.44873944581562786,-0.2222396051668931,2.445655102111868,4050.5716362470002,8.469919245355472,3.6920702188895786,1.0173063205901873,0.005559580850812226,0.0017747683298777862,0.8333333333333333,54
3449,1.4489582942153734,2.924157280367173,4116.5193765497725,8.07259143770975,5.174616087305595,10.568831729236466,1.4489582942153734,2.1428336406462183,4002.636213003906,9.403040473175391,3.419147147998897,2.570515823465617e-05,0.007714073485873534,0.0017747683298777862,0.8333333333333333,54
3450,0.6994669464345982,1.2304933089206214,3948.7962195769164,7.507829484412244,3.1512119178332663,3.334041979719744,0.6994669464345982,1.2944860064998398,3932.1250972623666,8.818644609439353,3.446713796599876,0.03629965454033792,0.009386422122097223,0.0017747683298777862,0.8333333333333333,54
3451,-0.10751085438615922,4.7325337161342915,4076.710532571583,10.793654278780757,3.452748970785361,1.19561505132338,-0.10751085438615922,1.9334681888343535,3986.6956229978446,7.772710917068647,3.0715808429390914,0.36027833257754394,0.010802912142701855,0.0017747683298777862,0.8333333333333333,54
3452,-0.38786494471515726,3.1537493743270604,4077.058525351908,7.106945320371843,5.962120043442384,0.749861542103992,-0.38786494471515726,3.3813639993448623,4151.044961649007,7.90750900314556,6.050458013396145,0.6394774364484712,0.012054082348800937,0.0017747683298777862,0.8333333333333333,54
3453,1.6201048941216971,1.2907130408096255,4022.5162428830836,7.6637883095361214,2.5682867747379317,8.491584192878875,1.6201048941216971,1.2202760558914572,3953.466074760535,6.733277221045083,2.382662531001183,0.0002052089991476639,0.013187072904189667,0.0017747683298777862,0.8333333333333333,54
